LocationFromNERflair,policereport_id
Bahnhofstraße,5583
Köpenick,5583
Charlottenburg,5584
Mierendorffplatz,5584
Kaiserin-Augusta-Allee,5584
Brunnenstraße,5585
Rosenthaler Platz,5585
Spandauer Damm,5586
Charlottenburg,5586
Schumannstraße,5587
Lichtenberg,5588
Storkower Straße,5588
Mariendorfer Damm,5589
Marienfelder Chaussee,5589
Lichtenrade,5589
Staaken,5590
Obstallee,5590
Gesundbrunnen,5591
Residenzstraße,5591
Tromsöer Straße,5591
Adalbertstraße,5592
Kreuzberg,5592
Uhlandstraße,5593
Charlottenburg-Wilmersdorf,5593
Französischen Straße,5593
Ringbahnstraße,5594
Tempelhof,5594
Rigaer Straße,5595
Silvio-Meier-Straße,5595
Brand,5595
Berlin,5595
Samariterstraße,5595
Samariter Straße,5595
Friedrichshain,5595
Proskauer Straße,5595
Seelenbinderstraße,5596
Köpenick,5596
Müller-Breslau-Straße,5597
Charlottenburg,5597
Fasanenstraße,5597
Masurenallee,5598
Theodor-Heuss-Platz,5598
Kreuzberg,5599
Schöneberg,5600
Bessemerstraße,5600
Keibelstraße,5601
Tempelhofer Damm,5602
Tempelhof,5602
Werderstraße,5602
Friedrich-Franz-Straße,5602
Haselhorst,5603
Kleinen Eiswerderstraße,5603
Treptower Straße,5604
Stuttgarter Straße,5604
Roseggerstraße,5604
Neukölln,5604
Sickingenstraße,5605
Weinmeisterstraße,5605
Schönhauser Allee,5606
Prenzlauer Berg,5606
Eberswalder Straße,5606
Geraer Straße,5607
Sondershauser Straße,5607
Sondershauser,5607
Lankwitz,5607
Weißensee,5608
Charlottenburger Straße,5608
Neukölln,5609
Friedrichshain,5610
Wollankstraße,5611
Köpenicker Straße,5612
Reinickendorf,5613
Roedernallee,5613
Marzahn,5614
Köpenicker Straße,5615
Wittenbergplatz,5616
Schöneberg,5616
Sonnenallee,5617
Grenzallee,5617
Baumschulenstraße,5617
Neukölln,5617
Karl-Marx-Allee,5618
Reinickendorf,5618
Ollenhauer Straße,5618
Bernhard-Weiß-Straße,5618
Waldstraße,5618
Lindauer Allee,5618
Pankow,5618
Alexanderstraße,5618
Sonnenallee,5619
Weserstraße,5619
Hermannplatz,5619
Neukölln,5619
Saalestraße,5619
Mercedes Benz,5619
Buschkrugallee,5620
Flensburg,5620
Columbiadamm,5620
Rudower Straße,5620
Mitte,5620
Dudenstraße,5620
Holzmarktstraße,5620
Tempelhof,5620
Neukölln,5620
Stralauer Straße,5620
Hermannplatz,5621
Neukölln,5621
Leonorenstraße,5622
Lankwitz,5622
Charlottenburg,5623
Bonhoefferufer,5623
Spandau,5624
Münsinger Park,5624
Kreuzberg,5625
Tempelhofer Ufer,5625
Osloer Straße,5626
Bernauer Straße,5627
Reinickendorf,5627
Holzhauser Straße,5627
Bethaniendamm,5627
Adalbertstraße,5627
Borsigwalde,5627
Landsberger Allee,5628
Teltow,5628
Ferdinand-Schultze-Straße,5628
Berlin,5628
Alt-Hohenschönhausen,5628
Wilmersdorf,5629
Hohenzollerndamm,5629
Ruhrstraße,5629
Wilhelmstadt,5630
Heerstraße,5630
Gatower Straße,5630
Moritzplatz,5631
Kreuzberg,5631
Oranienstraße,5631
Schöneberg,5632
Fröbelstraße,5633
Steglitz-Zehlendorf,5633
Biesdorf,5633
Marzahn-Hellersdorf,5633
Potsdamer Chaussee,5633
Wannsee,5633
Nikolassee,5633
Alt-Biesdorf,5633
Pankow,5633
Prenzlauer Allee,5633
Prenzlauer Berg,5633
Hermannplatz,5634
Neukölln,5634
Hasenheide,5634
Rathausstraße,5635
Großglienicker Weg,5636
Alt-Gatow,5636
Gatow,5636
Marzahn,5637
Buntzelstraße,5638
Bohnsdorf,5638
Waltersdorfer Straße,5638
Schulzendorfer Straße,5638
Genthiner Straße,5639
Tiergarten,5639
Treptow-Köpenick,5640
Charlottenburg-Wilmersdorf,5640
Altglienicke,5640
Semmelweisstraße,5640
Wilmersdorf,5640
Tegel,5641
Wickeder Straße,5641
Stockumer Straße,5641
Sterkrader Straße,5641
Alexanderplatz,5642
A 100,5643
Knobelsdorffbrücke,5643
Auguste-Viktoria-Straße,5644
Paulsborner Straße,5644
Grunewald,5644
Hohenzollerndamm,5644
Friedenau,5645
Schmargendorf,5645
Charlottenburg-Wilmersdorf,5645
Kranzer Straße,5645
Walter-Schreiber-Platz,5645
Tempelhof-Schöneberg,5645
Britz,5646
Buckower Damm,5646
Berlin,5646
Kreuzberg-Friedrichshain,5646
Kreuzberg,5646
Hasenheide,5646
Marzahner Chaussee,5647
Marzahn,5647
A 100,5648
Charlottenburg,5648
Beusselstraße,5648
Jakob-Kaiser-Platz,5648
Waidmannslust,5649
Berliner Straße,5649
Berlin,5649
Naglerstraße,5650
Britz,5650
Berlin,5650
Germaniapromenade,5650
Neukölln,5650
Friedrichshain,5650
Charlottenburg-Wilmersdorf,5651
Berlin,5651
Friedrichshain-Kreuzberg,5651
Mitte,5651
Tempelhof-Schöneberg,5651
Pankow,5651
Neukölln,5651
Sickingenstraße,5652
Moabit,5652
Lichtenberg,5653
Westend,5653
Charlottenburg-Wilmersdorf,5653
Plauener Straße,5653
Alt-Hohenschönhausen,5653
Friedrichsfelde,5654
Rhinstraße,5654
Leipziger Straße,5655
Schöneberg,5656
Potsdamer Straße,5656
Yorckstraße,5656
Bülowstraße,5656
Charlottenburg,5657
Konstanzer Straße,5657
Joachimsthaler Straße,5657
Wilmersdorf,5657
Berliner Straße,5657
Kreuzberg,5658
Yorckstraße,5658
Staaken,5659
Märkische Viertel,5660
Tramper Pfad,5660
Dannenwalder Weg,5660
Böttgerstraße,5661
Gesundbrunnen,5661
Fennstraße,5662
Tegeler Straße,5662
Perleberger Straße,5662
Wedding,5662
Schöneberg,5663
Münchener Straße,5663
Hohenstaufenstraße,5663
Senefelderstraße,5664
Erich-Weinert-Straße,5664
Zeiss-Großplanetarium,5664
Küselstraße,5664
Senefelder Straße,5664
Prenzlauer Allee,5664
Köselstraße,5664
Prenzlauer Berg,5664
Reinickendorf,5665
Eichborndamm,5665
Friedrichshain,5666
Friedrichsberger Straße,5666
Hochstraße,5667
Gerichtstraße,5667
Müllerstraße,5668
Wedding,5668
Scharnweberstraße,5668
Dominicus,5669
Dominicusstraße,5669
Sachsendamm,5669
Grün,5669
Schöneberg,5669
Ebersstraße,5669
Pankstraße,5671
Gesundbrunnen,5671
Steglitz-Zehlendorf,5672
Steglitz,5672
Wedding,5672
Leipziger Platz,5672
Leopoldplatz,5672
Friedrichshain,5673
Libauer Straße,5673
Revaler Ecke,5673
Adlershof,5674
Dörpfeldstraße,5674
Charlottenburg,5674
Waldstraße,5674
Buckow,5675
Rudower Straße,5675
Lipschitzallee,5675
Lynarstraße,5676
Wedding,5676
Säntisstraße,5677
Pistoriusplatz,5677
Birnhornweg,5677
Max-Steinke-Straße,5677
Charlottenburger Straße,5677
Tempelhof-Schöneberg,5677
Mariendorfer Damm,5677
Pankow,5677
Weißensee,5677
Mariendorf,5677
Friedrichshain,5678
Rigaer Straße,5678
Pankstraße,5679
Prinzenallee,5679
Gesundbrunnen,5679
Reinickendorfer Straße,5680
Wedding,5680
Jansastraße,5681
Hobrechtstraße,5681
Reuterplatz,5681
Weserstraße,5681
Neukölln,5681
Friedelstraße,5681
Senefelder Straße,5682
Prenzlauer Berg,5682
Dominicusstraße,5683
Hermannstraße,5683
Karl-Marx-Straße,5683
Flughafenstraße,5683
Hermannplatz,5683
Neukölln,5683
Reuterstraße,5683
Mainzer Straße,5683
Hermsdorf,5684
Friedrichsthaler Weg,5684
Heidenheimer Straße,5684
Schäfersee,5685
Reinickendorf,5685
Am Schäfersee,5685
Residenzstraße,5685
Oranienstraße,5686
Oranienplatz,5686
Moritzplatz,5686
Manteuffelstraße,5686
Adalbertstraße,5686
Kreuzberg,5686
Dresdner Straße,5686
Marzahn-Nord,5687
Zeuthener Sees,5687
Schmöckwitz,5687
A 100,5688
Charlottenburg,5688
Jakob-Kaiser-Platz,5688
Spandauer Damm,5688
Neukölln,5688
Osdorfer Straße,5689
Lichterfelde,5689
Weißensee,5690
Leonorenstraße,5691
Lankwitz,5691
Calandrellistraße,5691
Anzengruberstraße,5692
Sonnenallee,5692
Neukölln,5692
Flottwellstraße,5693
Lützowstraße,5693
Tiergarten,5693
Pohlstraße,5693
Prenzlauer Berg,5694
Schöneberg,5695
Rubensstraße,5695
Zionskirchstraße,5696
Reinickendorf,5697
Lindauer Allee,5697
Tiergarten,5698
Keithstraße,5698
Schöneberg,5698
Alte,5698
Potsdamer Straße,5698
Prinzenallee,5699
Badstraße,5699
Marihuana,5699
Brunnenstraße,5699
Wriezener Straße,5699
Gesundbrunnen,5699
Biesentaler Straße,5699
Freienwalder Straße,5699
Mohrenstraße,5700
Hermannplatz,5701
Neukölln,5701
Tiergarten,5702
Kreuzberg,5703
Kottbusser Tor,5703
Kreuzberg,5704
Charlottenburg,5705
Wilmersdorfer Straße,5705
Schöneberg,5706
Hauptstraße,5706
Kreuzberg,5707
Oranienstraße,5707
Berliner Straße,5708
Pankow,5708
Landsberger Allee,5709
Klinikum im Friedrichshain,5709
Lichtenberger Straße,5709
Berlin-Adlershof,5709
Danziger Straße,5709
Nipkowstraße,5709
Friedrichshain,5709
Prenzlauer Berg,5709
Einsteinstraße,5709
Badstraße,5710
Gesundbrunnen,5710
Sigismundkorso,5711
Frohnau,5711
Am Grünen Hof,5711
Friedrichshain,5712
Warschauer Straße,5712
Kopenhagener Straße,5713
Wilhelmsruh,5713
Hauptstraße,5713
Deutsche Straße,5714
Reinickendorf,5714
Residenzstraße,5714
Blankenfelder Chaussee,5715
Rosenthaler Weg,5715
Blankenfelde,5715
Wasgensteig,5716
Kurstraße,5716
Potsdamer Chaussee,5716
Nikolassee,5716
Mohriner Allee,5718
Britz,5718
Buckower Damm,5718
Friedrichshain,5719
Warschauer Straße,5719
Rathenower Straße,5720
Moabit,5720
Birkenstraße,5720
Wilsnacker Straße,5720
Schöneberg,5721
Berlin,5721
Spandauer Damm,5723
Rominter Allee,5723
Wedding,5724
Zwinglistraße,5725
Ottostraße,5725
Brand,5726
Wilhelmstadt,5726
Manfred-von-Richthofen-Straße,5727
Süd,5727
Tempelhof,5727
Wolffring,5727
Bayernring,5727
Löwenbrucher Weg,5728
Provinzstraße,5729
Berlin,5729
Reinickendorfer Provinzstraße,5729
Reinickendorf,5729
Bodestraße,5730
Lustgartens,5730
Haberstraße,5731
Neuköllnischen Allee,5731
Spanische Allee,5732
Kronprinzessinnenweg,5732
Spanischen Allee,5732
Nikolassee,5732
BAB 115,5732
Jannowitzbrücke,5733
Alexanderplatz,5733
Gottschedstraße,5734
Iranischen Straße,5734
Gesundbrunnen,5734
Steglitz,5735
Tempelhofer Weg,5735
Karl-Elsasser-Straße,5735
Berlin,5735
Tempelhof,5735
Friedrichsfelde,5736
Erieseering,5736
Mariendorfer Damm,5737
Westphalweg,5737
Mariendorf,5737
Eisenacher Straße,5737
Kluckstraße,5738
Tiergarten,5738
Pohlstraße,5738
Spandauer Damm,5739
Kastanienallee,5739
Lindenallee,5739
Westend,5739
Britz,5740
Jahnstraße,5740
Wuhletal,5741
Hellersdorf,5741
Heerstraße,5742
Kladower Damms,5742
Kladower Damm,5742
Gatow,5742
Friedrich-Krause-Ufer,5743
Moabit,5743
Wilskistraße,5744
Riemeisterstraße,5744
Argentinischen Allee,5744
Zehlendorf,5744
Berlin-Zehlendorf,5744
Eiswaldtstraße,5744
Spandau,5745
Falkenhagener Straße,5745
Landsberger Allee,5746
Blumberger Damm,5746
Marzahn,5746
Hermsdorfer Damm,5747
Hermsdorf,5747
Mendelstraße,5748
Pankow,5748
Hermannplatz,5749
Neukölln,5749
Grunewald,5750
Hüttenweg,5750
Nikolassee,5750
Adlershof,5751
Prinzenallee,5752
Neuköllner Tor,5753
Neukölln,5753
Seestraße,5754
Osloer Straße,5754
Indische Straße,5754
Wedding,5754
Diedenhofer Straße,5755
Spandau,5755
Altonaer Straße,5755
Klosterstraße,5755
Sedanstraße,5755
Loewenhardtdamm,5756
Tempelhof,5756
Wilmersdorf,5758
Blankenburg,5758
Berlin,5758
Prinzregentenstraße,5758
Ferdinand-Schultze-Straße,5759
Hohenschönhausen,5759
Prenzlauer Berg,5760
Prenzlauer Allee,5760
Schöneberg,5761
Priesterweg,5761
Tempelhof,5761
Haselhorst,5762
Paulsternstraße,5762
Friedrichstraße,5763
Alt-Friedrichsfelde,5764
Am Tierpark,5764
Grün,5764
Alfred-Kowalke-Straße,5764
Friedrichsfelde,5765
Alfred-Kowalke-Straße,5765
Alt-Friedrichsfelde,5765
Am Tierpark,5765
Rhinstraße,5765
Wittenau,5766
Berlins,5767
Berlin,5767
Friedrichstraße,5768
Berlin,5768
Afrikanische Straße,5769
Kurt-Schuhmacher-Platz,5769
Müllerstraße,5769
Kurt-Schumacher-Platz,5769
Wedding,5769
Rot,5769
Afrikanischen Straße,5769
Kreuzberg,5770
Berthold-Brecht-Platz,5770
Reinickendorf,5771
Markstraße,5771
Memhardstraße,5772
Französisch Buchholz,5773
Bucher Straße,5773
Michaelkirchstraße,5774
Berlin,5774
Friedrichshain,5775
Friedrichshain-Kreuzberg,5775
Petersburger Straße,5775
Siemensstraße,5776
Berlin,5776
Moabit,5776
Spandau,5777
Carl-Schurz-Straße,5777
Altglienicker Brücke,5778
Ernst-Ruska-Ufer,5778
Havestadtplatz,5778
Adlershof,5778
Hellersdorfer Promenade,5779
Hellersdorf,5779
Lichtenberg,5780
Rot,5780
Ruschestraße,5780
Frankfurter Allee,5780
Weißensee,5781
Berliner Allee,5781
Märkischen Viertel,5782
Michaelkirchstraße,5783
Hannoverschen Straße,5784
Friedenau,5785
Rheinstraße,5785
Wilhelmstadt,5786
Leubnitzer Weg,5786
Sandstraße,5786
Seeburger Straße,5787
Alt-Buckow,5787
Spandau,5787
Teichstraße,5787
Wilhelmstadt,5787
Reinickendorf,5787
Buckow,5787
Lindauer Allee,5787
Klosterstraße,5787
Neukölln,5787
Am Juliusturm,5788
Spandau,5788
Breite Straße,5788
Großbritannien,5789
Friedrichstraße,5789
Berlin,5789
Wilhelmsruher Damm,5790
Märkischen Viertel,5790
Jüterboger Straße,5791
Berlin,5791
Moritzplatz,5792
Kreuzberg,5792
Berlin,5792
Rahnsdorf,5793
Fürstenwalder Allee,5793
Alt-Tempelhof,5794
Friedrichshain,5795
Zeiss-Großplanetarium,5796
Prenzlauer Berg,5796
Prenzlauer Allee,5796
Lindenstraße,5797
Kreuzberg,5797
Alte Jakobstraße,5797
Kreuzberg,5798
Kreuzberg,5799
Waterloobrücke,5799
Saalestraße,5800
Neukölln,5800
Schöneberg,5801
Steglitz,5801
Peter-Vischer-Straße,5801
Kochhannstraße,5802
Reinickendorf,5804
Westend,5805
Spandauer Damms,5805
Spandauer Damm,5805
Königin-Elisabeth-Straße,5805
Lindenallee,5805
Bolivarallee,5805
Ruhlebener Straße,5806
Spandau,5806
Altonaer Straße,5806
Klosterstraße,5806
Köpenick,5807
Berlin-Adlershof,5807
Friedrichsha-gener Straße,5807
Märkisches Viertel,5808
Eichhorster Weg,5808
Seestraße,5810
Amrumer Straße,5810
Wedding,5810
Afrikanische Straße,5810
Grünau,5811
Adlergestell,5811
Oranienburger Straße,5812
Blankenburg,5813
Olivzeisigweg,5813
BAB 100,5814
Moabit,5814
Urbanstraße,5815
Friedrichshain-Kreuzberg,5815
Tempelhof-Schöneberg,5815
Mariendorfer Damm,5815
Hermannplatz,5815
Kreuzberg,5815
Mariendorf,5815
Mariendorfer Damm,5816
Forddamm,5816
Friedenstraße,5816
Mariendorf,5816
Max-Burghardt-Straße,5817
Karower Chaussee,5817
Charlottenburg,5818
Haeselerstraße,5818
Altglienicke,5819
Ortolfstraße,5819
Britz,5820
Suderorder Straße,5820
Schönhauser Allee,5821
Prenzlauer Berg,5821
Schönhauser Allee 74a,5821
Berlin,5822
Schmargendorf,5823
Dirschauer Straße,5824
Dahlwitzer Straße,5824
Marzahn-Hellersdorf,5824
Revaler Straße,5824
Friedrichshain-Kreuzberg,5824
Mahlsdorf,5824
Friedrichshain,5824
Warschauer Straße,5824
Landsberger Chaussee,5824
Saatwinkler Damm,5825
Charlottenburg-Nord,5825
Steglitz,5825
Schildhornstraße,5825
Hellersdorfer Straße,5826
Gothaer Straße,5826
Alte,5826
Hellersdorf,5826
Alten,5826
Neuruppiner Straße,5826
Staaken,5827
Nennhauser Damm,5827
Lichtenberg,5828
Herzbergstraße,5828
Weißenseer Weg,5828
Friedrichshain,5829
Rigaer Straße,5829
Wilhelmsruher Damm,5830
Wilhelmsruh,5830
Uhlandstraße,5830
Wilmersdorf,5831
Brandenburgische Straße,5831
Konstanzer Straße,5831
Ballenstedter Straße,5831
Schleswig,5832
Grunewaldstraße,5832
Steglitz,5832
Holstein,5832
Schloßstraße,5832
Berlin,5832
Rendsburg,5832
Rummelsburg,5833
Köpenicker Chaussee,5833
Wilmersdorf,5834
Cottbusser Platz,5835
Hellersdorf,5835
Citroen,5836
Frohnau,5836
Jonas,5837
Neuköllner Selkestraße,5837
Charlottenburg-Wilmersdorf,5837
Thomasstraße,5837
Selkestraße,5837
Neukölln,5837
Wilmersdorf,5837
Ludwigkirchstraße,5837
Lützowstraße,5838
Tiergarten,5838
Potsdamer Straße,5838
Lindenstraße,5839
Ostpreußendamm,5839
Lichterfelde,5839
Mühlenstraße,5839
Idastraße,5840
Berlin-Pankow,5840
Pankow,5840
Prenzlauer Promenade,5840
Pasewalker Straße,5840
Kreuzberg,5841
Yorkstraße,5841
Lankwitzer Straße,5842
Mariendorf,5842
Alt-Buckow,5843
Britz,5843
Spandau,5843
Wilhelmstadt,5843
Charlottenburg-Wilmersdorf,5843
Charlottenburger Chaussee,5843
An den Freiheitswiesen,5843
Ruhlebener Straße,5843
Britzer Damm,5843
Pankow,5843
Prenzlauer Allee,5843
Prenzlauer Promenade,5843
Wilmersdorf,5843
Neukölln,5843
Prenzlauer Berg,5843
Zehlendorfer Hüttenweg,5844
Panoramastraße,5845
Alexanderplatz,5845
Rosenthaler Straße,5846
Friedrichshain,5847
Prenzlauer Berg,5847
Schillerpromenade,5848
Oberschöneweide,5848
Quickborner Straße,5849
Märkischen Viertel,5849
Prenzlauer Berg,5850
Oderbruchstraße,5850
Schönberg,5851
Innsbrucker Platz,5851
Süden,5851
Edisonstraße,5853
Oberschöneweide,5853
Privatstraße,5854
Alt-Hohenschönhausen,5854
Luiseninsel,5855
Großen Tiergarten,5855
Tiergarten,5855
Martinshorn,5856
Reinickendorfer Straße,5856
Kreuzberg,5857
Skalitzer Straße,5857
Marchlewskistraße,5858
Gürtelstraße,5858
Berlin,5858
Friedrichshain,5858
Warschauer Straße,5858
Mainzer Straße,5858
Gutschmidtstraße,5859
Britz,5859
Buckower Damms,5859
Max-Dohrn-Straße,5860
Charlottenburg,5860
Steglitz,5861
Hindenburgdamm,5861
Dürer Straße,5861
Herrmann-Ehlers-Platz,5861
Tietzenweg,5861
Brieger Straße,5862
Steglitz,5862
Kamenzer Damm,5862
Rahnsdorf,5863
Wilhelmshagen,5863
Kalker Straße,5864
Altglienicke,5864
Schloßstraße,5865
Steglitz,5865
Grenzstraße,5866
Gerichtstraße,5866
Adalbertstraße,5867
Kreuzberg,5867
Hermannstraße,5868
Boddinstraße,5868
Karl-Marx-Straße,5868
Streit,5868
Neukölln,5868
Lahnstraße,5869
Karl-Marx-Straße,5869
Buschkrugallee,5869
Neukölln,5869
Spandau,5870
Charlottenburg,5870
Spandauer Damm,5870
Schöneberg,5871
Landshuter Straße,5871
Berlin,5872
Charlottenburg,5873
Otto-Suhr-Allee,5873
Leibnizstraße,5874
Charlottenburg,5874
Leibniz,5874
Kantstraße,5874
Niebuhrstraße,5874
Niebuhr,5874
Friedenau,5875
Sponholzstraße,5875
Antonplatz,5876
Greifswalder Straße,5876
Schieritzstraße,5876
Prenzlauer Allee,5876
Weißensee,5876
Drontheimer Straße,5877
Invalidenstraße,5877
Moabit,5877
Albertstraße,5878
Schöneberg,5878
Feurig,5878
Feurigstraße,5878
Kreuzberg,5879
Wilsnacker Straße,5881
Spandau,5882
Altstadt,5882
Charlottenburg,5883
Blücherstraße,5884
Kreuzberg,5884
Baerwaldstraße,5884
Falkenberger Chaussee,5885
Hohenschönhausen,5885
Welsestraße,5885
Moabit,5886
Turmstraße,5886
Charlottenburg,5887
Kaiserdamm,5887
Hellersdorfer Straße,5888
Jan-Petersen-Straße,5888
Zossener Straße,5888
Alte,5888
Marzahn,5888
Baumschulenweg,5889
Südostallee,5889
Böttgerstraße,5890
Hochstraße,5890
Gesundbrunnen,5890
Friedrichshain,5891
Friedrichshain,5892
Warschauer Straße,5892
Schlüterstraße,5893
Lietzenburger Straße,5893
Mommsenstraße,5893
Alt-Rudow,5894
Krokusstraße,5894
Köpenicker Straße,5894
Reinickendorfer Straße,5895
Gesundbrunnen,5895
Prenzlauer Berg,5896
Erich-Weinert-Straße,5896
Alt-Buckow,5897
Buckow,5897
Alt Buckow,5897
Marienfelder Chaussee,5897
Blumberger Damm,5898
Marzahn,5898
Glambecker Ring,5898
Schlesisches Tor,5899
Kreuzberg,5899
Demminer Straße,5900
Schönwalder Straße,5900
Wedding,5901
Müllerstraße,5901
Oranienstraße,5902
Lübbener Straße,5902
Görlitzer Straße,5902
Berlin,5902
Skalitzer Straße,5902
Keithstraße,5902
Adalbertstraße,5902
Kreuzberg,5902
Stralsunder Straße,5903
Gesundbrunnen,5903
Barbarossastraße,5904
Schönberg,5904
Friedrichshain,5905
Mühsamstraße,5905
Petersburger Platz,5905
Kreuzberg,5906
Wrangelstraße,5906
Sandwiesenweg,5907
Radelandstraße,5907
Hakenfelde,5907
Rosenthal,5908
Rigaer Straße,5909
Friedrichshain,5909
Schreinerstraße,5909
Boxhagener Straße,5909
Thomasstraße,5910
Neukölln,5910
Alexanderplatz,5911
Alten Jakobstraße,5912
Kreuzberg,5912
Heinrich-Heine-Straße,5912
Kommandantenstraße,5912
Badstraße,5913
Gesundbrunnen,5913
Michaelkirchstraße,5914
Dietzgenstraße,5915
Blankenfelder Chaussee,5915
Blankenfelde,5915
Steglitz-Zehlendorf,5916
Treptow-Köpenick,5916
Charlottenburg-Wilmersdorf,5916
Mitte,5916
Pankow,5916
Alt-Kaulsdorf,5917
Chemnitzer Straße,5917
Kaulsdorf,5917
Quermatenweg,5918
Zehlendorf,5919
Kaunstraße,5919
Brand,5919
Märkischen Allee,5920
Marzahn,5920
Neukölln,5921
Friedenau,5922
Steglitz-Zehlendorf,5922
Südwestkorso,5922
Starstraße,5922
Königin-Luise-Straße,5922
Tempelhof-Schöneberg,5922
Clayallee,5922
Rheinstraße,5922
Dahlem,5922
Bundesallee,5922
Schichauweg,5923
Barnetstraße,5923
Kreuzberg,5924
Marianneplatz,5924
Köpenick,5925
Alfred-Randt-Straße,5925
Wittenau,5926
Wittenbergplatz,5927
Schöneberg,5927
Paul-Schwenk-Straße,5928
Marzahn,5928
Lübars,5929
Quickborner Straße,5929
Kantstraße,5930
Charlottenburg,5930
Savignyplatz,5930
Invalidenstraße,5931
Veteranenstraße,5931
Markstraße Gassi,5932
Luise-Schröder-Platz,5932
Niederschöneweide,5933
Britzer Straße,5933
Michael-Brückner-Straße,5933
Schnellerstraße,5933
Kreuzberg,5934
Legiendamm,5934
Rahnsdorf,5935
Lutherstraße,5935
Fürstenwalder Allee,5935
Herkulesbrücke,5936
Tiergarten,5936
Klingelhöferstraße,5936
Lützowplatz,5936
Schillstraße,5936
Rot,5936
Lützowufer,5936
Friedrichshain,5937
Kopernikusstraße,5937
Warschauer Straße,5937
Wühlischstraße,5937
Hermannstraße,5938
Neukölln,5938
Industriestraße,5939
Brandenburgischen Straße,5939
Berlin,5939
Deutschland,5939
Tempelhof,5939
Kladow,5940
Havel-Wasserstraße,5940
Landsberger Allee,5941
Fennpfuhl,5941
Erwin-Bock-Straße,5942
Steglitz-Zehlendorf,5942
Müggelheimer Damm,5942
Gartenstraße,5942
Treptow-Köpenick,5942
Teltower Damms,5942
Zehlendorf,5942
Köpenick,5942
Hiddenseer Straße,5943
Friedrichshain,5944
Singerstraße,5944
Sonnenallee,5945
Neukölln,5945
Charlottenburg,5946
Wien,5946
Reinickendorf,5946
Berlin,5946
Neukölln,5946
Wedding,5946
Friedrichshain,5946
Kreuzberg,5946
Weinmeisterstraße,5947
Schwyzer Straße,5948
Togostraße,5948
Wedding,5948
Lüderitzstraße,5948
Themsestraße,5948
Otawistraße,5948
Oberspreestraße,5949
Köpenick,5949
Teltowkanal,5950
Britz,5950
Britzer Brücke,5950
Anna-Ebermann-Straße,5951
Berlin-Adlershof,5951
Nipkowstraße,5951
Wartenberger Straße,5951
Gottfriedstraße,5951
Alt-Hohenschönhausen,5951
Franz-Naumann-Platz,5952
Reinickendorf,5952
Residenzstraße,5952
Hermannstraße,5953
Hermannplatz,5953
Neukölln,5953
Hasenheide,5953
Wilhelmsruher Damms,5954
Märkischen Viertel,5954
Trippsteinstraße,5955
Lankwitz,5955
Hausotterstraße,5956
Reinickendorf,5956
Karl-Marx-Straße,5957
Neukölln,5957
Rheinsberger Straße,5958
Königstraße,5959
Wannseebrücke,5959
Wannsee,5959
Lichtenberg,5960
Möllendorffstraße,5960
Frankfurter Allee,5960
Leopoldplatz,5960
Berlin,5960
Tegel,5960
Solarium,5960
Mariendorfer Damm,5960
Wedding,5960
Seestraße,5960
Mariendorf,5960
Lewishamstraße,5961
Charlottenburg,5961
Berlin,5961
Grün,5961
Alt-Moabit,5961
Kaiser-Friedrich-Straße,5961
Neukölln,5962
Hasenheide,5962
Kruppstraße,5963
Brandenburg,5963
Berlin,5963
Kantstraße,5964
Charlottenburg,5964
